userId,age,gender,occupation,movieId,feedback,genre,timestamp
119,32,M,programmer,181,1,Romance,874775406
743,31,M,programmer,268,1,Romance,881277551
747,19,M,other,502,1,Comedy,888733182
747,19,M,other,1028,0,Comedy,888733480
416,20,F,student,2,1,Thriller,886317115
782,21,F,artist,246,0,Drama,891499321
788,51,M,administrator,639,0,Drama,880870710
354,29,F,librarian,171,1,Sci-Fi,891306892
607,49,F,healthcare,30,1,Drama,883880180
538,31,M,scientist,153,1,Comedy,877106976
804,39,M,educator,588,1,Children,879442687
424,36,F,marketing,435,0,Western,880859346
802,35,M,administrator,323,1,Thriller,875984722
751,24,F,other,856,0,Drama,889134393
758,27,M,student,387,0,Drama,881978495
698,28,F,programmer,222,1,Sci-Fi,886366611
429,27,M,student,174,1,Action,882387773
407,29,M,engineer,135,0,Drama,875119886
342,25,F,other,192,1,Drama,875320082
437,27,F,other,111,0,Comedy,881002067
308,60,M,retired,152,1,Sci-Fi,887739292
647,40,M,educator,72,1,Fantasy,876534083
551,25,M,programmer,77,0,Drama,892784130
447,30,M,administrator,298,1,Sci-Fi,878854195
711,22,F,student,132,1,Drama,879993150
125,30,M,lawyer,70,0,Romance,892838287
16,21,M,entertainment,661,1,Western,877726789
690,35,M,salesman,376,0,Comedy,881177910
532,20,M,student,315,0,Drama,888636423
492,57,M,educator,192,0,Drama,879969583
503,50,F,writer,12,0,Crime,879454675
236,44,F,writer,255,0,Romance,890116747
710,19,M,student,310,0,Drama,882063224
796,32,F,writer,1119,1,Drama,892675528
145,31,M,entertainment,930,0,Action,888398833
76,20,M,student,1071,0,Comedy,882606017
753,56,M,salesman,515,1,Action,891401712
750,28,M,administrator,271,1,Sci-Fi,879445911
143,42,M,technician,326,1,Action,888407708
447,30,M,administrator,498,1,Action,878856321
343,43,M,engineer,561,0,Horror,876405172
508,27,M,marketing,1153,1,Musical,883768797
766,42,M,other,228,0,Action,891309811
804,39,M,educator,399,1,Comedy,879445111
435,24,M,engineer,743,0,Action,884134910
727,25,M,student,424,0,Horror,883713454
764,27,F,educator,77,1,Drama,876246687
593,31,F,educator,286,1,Romance,875660009
345,28,F,librarian,715,1,Drama,884993069
806,27,M,marketing,324,0,Mystery,882384513
671,21,M,programmer,431,0,Adventure,883546677
763,27,M,scientist,258,0,Sci-Fi,878914901
553,58,M,educator,520,1,Adventure,879949153
796,32,F,writer,491,1,Adventure,892662964
790,27,M,technician,412,1,Comedy,885158495
57,16,M,none,471,1,Drama,883697134
666,44,M,administrator,300,0,Action,880138702
254,44,M,educator,118,1,Adventure,886475406
715,21,M,technician,53,0,Thriller,875963946
104,27,M,student,332,0,Drama,888442305
786,36,F,engineer,429,1,Sci-Fi,882843237
657,26,F,none,109,0,Sci-Fi,884239886
658,33,M,programmer,603,1,Mystery,875147994
608,22,M,other,461,1,Drama,880406507
391,23,M,student,173,1,Romance,877399030
291,19,M,student,670,1,Horror,874867785
463,48,F,healthcare,845,0,Comedy,877385830
802,35,M,administrator,452,1,Action,875985976
387,33,M,entertainment,62,0,Adventure,886483252
388,31,M,other,315,0,Drama,886438122
659,31,M,educator,76,1,Crime,891383917
648,43,M,engineer,498,0,Action,884368130
510,34,M,other,457,0,Children,887667969
135,23,M,student,470,1,Western,879857931
450,35,F,educator,631,1,Action,882394251
716,36,F,administrator,211,1,War,879796171
493,22,M,engineer,890,0,Adventure,884130074
484,27,M,student,699,1,Drama,891195773
763,27,M,scientist,461,1,Drama,878915015
437,27,F,other,174,1,Action,880140122
417,27,F,other,55,1,Crime,879647900
346,34,M,other,657,1,Film-Noir,875260577
548,51,M,writer,331,1,Thriller,891042530
436,30,F,administrator,23,1,Drama,887770064
222,29,M,programmer,156,1,Crime,878183777
790,27,M,technician,1183,0,Comedy,885157956
804,39,M,educator,198,1,Thriller,879441391
707,56,F,librarian,191,1,Mystery,880061699
59,49,M,educator,32,1,Documentary,888205228
514,27,M,programmer,747,1,Romance,875463245
455,48,M,administrator,1171,0,Drama,882141702
495,29,M,engineer,395,0,Comedy,888637147
363,20,M,student,552,1,Sci-Fi,891497853
486,39,M,educator,975,0,Thriller,879874783
58,27,M,programmer,153,1,Comedy,884304896
363,20,M,student,919,1,Adventure,891494659
655,50,F,healthcare,466,0,Thriller,887474630
624,19,M,student,125,0,Romance,879793093
281,15,F,student,289,0,Drama,881200704
608,22,M,other,475,0,Drama,880405971
796,32,F,writer,517,0,Romance,893047208
796,32,F,writer,795,0,Comedy,893219254
425,19,M,student,168,1,Comedy,890347172
301,24,M,student,562,0,Adventure,882077256
452,35,M,administrator,729,0,Drama,885981574
497,20,M,student,652,1,Drama,878759777
605,33,M,engineer,873,0,Romance,879365219
654,27,F,student,252,0,Action,887864031
675,34,M,other,311,0,Drama,889488647
542,21,M,student,41,1,Comedy,886533068
524,56,M,educator,186,0,Action,884634995
682,23,M,programmer,549,0,Romance,888517415
554,32,M,scientist,595,0,Thriller,876232109
157,57,M,engineer,111,0,Comedy,886889876
689,25,M,other,222,1,Sci-Fi,876674954
485,44,F,educator,748,0,Thriller,891041551
42,30,M,administrator,369,1,Comedy,881105931
764,27,F,educator,100,1,Thriller,876242649
435,24,M,engineer,45,1,Comedy,884131681
56,25,M,librarian,300,1,Action,892675935
159,23,F,student,67,0,Comedy,884026964
207,39,M,marketing,526,1,Drama,875509507
501,22,M,student,13,1,Comedy,883348011
534,20,M,student,1327,0,Drama,877808281
525,27,F,administrator,322,0,Mystery,881085256
591,57,F,librarian,1028,0,Comedy,891039658
381,33,M,artist,418,0,Animation,892696471
654,27,F,student,100,0,Thriller,887863436
221,19,M,student,151,0,Children,875246008
523,50,F,administrator,384,0,Comedy,883703495
698,28,F,programmer,434,1,Sci-Fi,886366515
599,22,F,student,763,1,Comedy,880952316
611,46,M,librarian,262,1,Drama,891636223
805,27,F,other,17,1,Thriller,881695346
562,54,F,administrator,143,1,Musical,879196074
13,47,M,educator,70,0,Romance,882140691
804,39,M,educator,433,1,Comedy,879444714
416,20,F,student,8,1,Drama,893212484
5,33,F,other,450,0,Adventure,875635962
619,17,M,student,385,1,Romance,885954053
601,19,F,artist,163,1,Comedy,876350400
667,35,M,librarian,131,1,Romance,891034810
733,44,F,other,242,1,Comedy,879535011
663,26,M,other,619,1,Drama,889493182
585,69,M,librarian,1449,1,Drama,891283338
712,22,F,student,699,1,Drama,874956586
660,26,M,student,1020,1,Mystery,891199833
654,27,F,student,739,1,Comedy,887864886
458,47,M,technician,147,0,Action,886395065
724,31,M,executive,908,0,Comedy,883758208
91,55,M,marketing,657,1,Film-Noir,891439130
130,20,M,none,179,1,Sci-Fi,875217265
269,31,F,librarian,163,0,Comedy,891449751
506,46,M,programmer,418,1,Animation,874874055
687,31,F,healthcare,264,0,Thriller,884652197
662,55,M,librarian,813,0,Documentary,880570194
768,29,M,administrator,1016,0,Adventure,883834814
497,20,M,student,233,0,Action,879310883
805,27,F,other,387,0,Drama,881696905
60,50,M,healthcare,479,1,Mystery,883326301
712,22,F,student,416,0,Drama,874957113
769,39,M,executive,15,0,Drama,885423824
532,20,M,student,411,0,Sci-Fi,874792031
699,44,M,other,929,0,Children,879147366
109,29,M,other,210,1,Action,880573084
256,35,F,none,284,1,Romance,882151576
537,36,M,engineer,178,1,Drama,886030767
751,24,F,other,659,1,Thriller,889133012
776,30,M,librarian,496,0,Drama,891628708
130,20,M,none,827,1,Adventure,876251312
59,49,M,educator,591,1,Drama,888203270
125,30,M,lawyer,746,0,Comedy,879455018
387,33,M,entertainment,10,1,Drama,886481228
378,35,M,student,269,1,Comedy,890513693
642,18,F,student,862,1,Comedy,892241015
660,26,M,student,68,1,Thriller,891199391
455,48,M,administrator,14,0,Romance,883768822
711,22,F,student,732,1,Comedy,879994495
798,40,F,writer,1224,0,Drama,875638842
593,31,F,educator,580,0,Romance,876507120
804,39,M,educator,231,1,Action,879445334
321,49,F,educator,275,1,Drama,879440109
521,19,M,student,402,0,Thriller,885253501
744,35,M,marketing,482,0,Comedy,881171420
606,28,M,programmer,175,1,Sci-Fi,880927127
551,25,M,programmer,324,0,Mystery,892775824
658,33,M,programmer,952,0,Comedy,875145926
406,52,M,educator,277,0,Drama,879540106
724,31,M,executive,288,1,Horror,883757597
7,57,M,administrator,638,1,Drama,892132122
504,40,F,writer,1118,0,Comedy,887911035
244,28,M,technician,118,0,Adventure,880604981
459,22,M,student,16,0,Romance,879562939
379,44,M,programmer,210,1,Action,883156880
279,33,M,programmer,456,0,Comedy,875296924
798,40,F,writer,196,0,Drama,875743006
687,31,F,healthcare,319,1,Comedy,884652276
340,46,M,engineer,179,0,Sci-Fi,884989963
749,33,M,other,187,0,Drama,881073104
475,30,M,programmer,70,1,Romance,891627606
645,27,M,programmer,430,1,Comedy,892054797
428,28,M,student,1280,0,Crime,885944069
458,47,M,technician,181,0,Romance,886396824
715,21,M,technician,89,0,Film-Noir,875963538
89,43,F,administrator,1,1,Children,879461219
758,27,M,student,827,0,Adventure,882055257
25,39,M,engineer,23,1,Drama,885852529
682,23,M,programmer,150,1,Comedy,888517197
592,18,M,student,744,0,Drama,882608500
734,25,F,other,172,1,Adventure,891022212
796,32,F,writer,742,0,Drama,892660505
487,22,M,engineer,176,1,Sci-Fi,883445540
716,36,F,administrator,866,0,Romance,879794200
343,43,M,engineer,28,1,Drama,876404793
498,26,M,writer,464,1,Drama,881958471
757,26,M,student,207,0,Action,888468632
733,44,F,other,1171,0,Drama,879535780
265,26,M,executive,100,1,Thriller,875320601
532,20,M,student,535,1,Romance,888637085
394,25,M,administrator,578,0,Sci-Fi,880888927
755,44,F,educator,304,1,Children,882569881
747,19,M,other,497,1,Comedy,888639890
254,44,M,educator,343,0,Sci-Fi,886470904
59,49,M,educator,684,0,Action,888204553
661,28,M,programmer,28,1,Drama,876013975
537,36,M,engineer,614,0,Drama,886031473
655,50,F,healthcare,1171,0,Drama,887426200
699,44,M,other,268,1,Romance,884152267
738,35,M,technician,69,1,Romance,892844079
602,47,F,other,9,1,Drama,888638490
727,25,M,student,187,1,Drama,883710104
676,30,M,programmer,352,0,Musical,892685875
267,23,M,engineer,579,0,Comedy,878973126
748,28,M,administrator,144,1,Action,879454707
486,39,M,educator,10,1,Drama,879874871
624,19,M,student,150,1,Comedy,879792493
592,18,M,student,344,1,Drama,888553156
514,27,M,programmer,197,1,Romance,875310992
758,27,M,student,1098,1,Comedy,881976746
243,33,M,educator,116,1,Comedy,879987526
398,40,M,other,66,1,Romance,875736732
24,21,F,artist,402,1,Thriller,875323308
790,27,M,technician,139,0,Comedy,885157748
796,32,F,writer,871,0,Comedy,893219001
627,24,M,engineer,651,1,Drama,879530109
308,60,M,retired,274,0,Comedy,887738760
699,44,M,other,252,1,Action,879148050
793,22,M,student,824,0,Comedy,875104000
309,40,M,scientist,989,0,Animation,877370383
787,18,F,student,269,0,Comedy,888979547
299,29,M,doctor,99,0,Musical,889501790
690,35,M,salesman,712,1,Comedy,881177880
293,24,M,writer,232,0,Comedy,888907384
758,27,M,student,765,0,Romance,881980315
90,60,M,educator,732,1,Comedy,891383241
92,32,M,entertainment,658,0,Drama,875654353
721,24,F,entertainment,382,1,Comedy,877147675
786,36,F,engineer,187,1,Drama,882843112
539,53,F,administrator,487,0,Romance,879788101
533,43,M,librarian,1147,0,Drama,879439204
216,22,M,engineer,396,0,Crime,880245260
788,51,M,administrator,71,0,Animation,880868144
121,54,M,librarian,237,1,Romance,891388708
806,27,M,marketing,405,0,Mystery,882385762
727,25,M,student,284,0,Romance,883709607
222,29,M,programmer,1035,0,Comedy,881060015
568,39,M,educator,486,1,Romance,877907720
741,25,M,writer,228,0,Action,891455610
420,53,M,educator,301,0,Comedy,891357188
630,26,F,healthcare,1055,0,Drama,885667898
374,36,M,executive,225,0,Comedy,882158071
774,30,M,student,179,1,Sci-Fi,888556634
380,32,M,engineer,549,0,Romance,885479926
151,38,F,administrator,151,1,Children,879524760
416,20,F,student,154,1,Comedy,876699839
595,25,M,programmer,952,1,Comedy,886921424
357,26,M,executive,1028,1,Comedy,878951729
763,27,M,scientist,151,1,Children,878923488
535,45,F,educator,1039,1,Drama,879618058
486,39,M,educator,245,0,Action,879875441
601,19,F,artist,156,1,Crime,876348782
794,32,M,educator,475,1,Drama,891035822
775,46,M,executive,258,1,Sci-Fi,891032837
394,25,M,administrator,68,1,Thriller,881058419
655,50,F,healthcare,48,1,Documentary,887472744
587,26,M,other,895,1,Horror,892871113
221,19,M,student,174,1,Action,875245514
82,50,M,programmer,79,0,Action,878769334
807,41,F,healthcare,399,1,Comedy,893080801
774,30,M,student,238,1,Comedy,888555928
711,22,F,student,401,0,Comedy,879995405
276,21,M,student,173,1,Romance,874791993
327,22,M,student,523,1,Drama,887818800
745,42,M,writer,203,0,Western,880123696
194,38,M,administrator,516,0,Comedy,879522021
704,51,F,librarian,655,0,Comedy,891397190
489,55,M,other,748,1,Thriller,891366838
123,48,F,artist,432,1,Animation,879873120
659,31,M,educator,182,1,Crime,891332044
421,38,F,programmer,127,1,Crime,892241624
654,27,F,student,385,1,Romance,887864308
347,18,M,student,156,1,Crime,881653652
671,21,M,programmer,33,1,Action,883949781
771,26,M,student,993,1,Musical,880660199
807,41,F,healthcare,419,1,Comedy,892528813
198,21,F,student,707,0,Drama,884207009
323,21,M,student,179,1,Sci-Fi,878739904
593,31,F,educator,278,0,Drama,875659686
222,29,M,programmer,363,0,Action,877563852
254,44,M,educator,665,0,Horror,886475234
650,42,M,engineer,849,0,Action,891381745
455,48,M,administrator,252,0,Action,879110818
290,40,M,engineer,527,1,Drama,880474590
221,19,M,student,94,0,Children,875246857
735,29,F,healthcare,147,0,Action,876698643
711,22,F,student,50,1,Sci-Fi,876185648
303,19,M,student,386,1,Comedy,879485352
739,35,M,technician,969,0,Animation,886959039
280,30,F,librarian,384,1,Comedy,891702137
561,23,M,engineer,345,1,Comedy,885806823
758,27,M,student,412,1,Comedy,882054797
788,51,M,administrator,504,1,Drama,880867970
806,27,M,marketing,629,0,Comedy,882389862
798,40,F,writer,116,0,Comedy,875554781
470,24,M,programmer,360,0,Documentary,879189269
450,35,F,educator,167,1,Comedy,882469863
748,28,M,administrator,196,0,Drama,879454958
706,23,M,student,1,1,Children,880997324
3,23,M,writer,325,0,Thriller,889237297
639,42,F,librarian,510,0,Western,891239862
145,31,M,entertainment,1210,0,Thriller,888398766
279,33,M,programmer,198,0,Thriller,882456211
378,35,M,student,186,0,Action,880055186
707,56,F,librarian,382,0,Comedy,886287191
581,37,M,other,285,1,Drama,879641533
655,50,F,healthcare,1009,0,Drama,887523271
561,23,M,engineer,46,1,Drama,885808796
561,23,M,engineer,1015,0,Drama,885810060
777,63,M,programmer,56,1,Drama,875980670
766,42,M,other,588,0,Children,891309484
161,50,M,lawyer,210,0,Action,891171698
342,25,F,other,499,1,Drama,875319912
592,18,M,student,98,1,Thriller,882955918
695,26,M,writer,346,1,Drama,888806011
174,30,F,administrator,50,1,Sci-Fi,886433166
751,24,F,other,1007,1,Comedy,889132222
782,21,F,artist,288,1,Horror,891498079
655,50,F,healthcare,215,0,Drama,887472943
693,43,F,healthcare,357,1,Drama,875482169
181,26,M,executive,595,0,Thriller,878962918
591,57,F,librarian,381,1,Comedy,891040366
532,20,M,student,52,1,Drama,888629446
569,34,M,educator,405,0,Mystery,879794498
177,20,M,programmer,129,0,Drama,880130653
276,21,M,student,624,0,Animation,874792969
327,22,M,student,160,1,Drama,887822209
499,42,M,programmer,198,1,Thriller,885599682
8,36,M,administrator,181,1,Romance,879362183
773,20,M,student,56,0,Drama,888539328
568,39,M,educator,612,0,Drama,877907720
807,41,F,healthcare,117,1,Action,892528813
518,49,F,writer,475,1,Drama,876822811
717,24,M,technician,274,1,Comedy,884642581
600,34,M,programmer,29,0,Action,888452490
627,24,M,engineer,673,0,Thriller,879530110
738,35,M,technician,496,1,Drama,875351346
727,25,M,student,356,0,Thriller,883712365
699,44,M,other,244,0,Thriller,878882319
268,24,M,engineer,156,0,Crime,875745398
792,40,M,programmer,124,1,Drama,877909865
109,29,M,other,834,0,Horror,880583308
456,24,M,technician,181,0,Romance,881373120
611,46,M,librarian,873,0,Romance,891636399
407,29,M,engineer,232,0,Comedy,876344993
488,48,M,technician,269,0,Comedy,891293606
755,44,F,educator,269,1,Comedy,882569604
177,20,M,programmer,340,1,Drama,880130415
727,25,M,student,69,1,Romance,883710186
704,51,F,librarian,302,1,Crime,891397015
641,24,M,student,496,0,Drama,879370337
287,21,M,salesman,1067,0,Comedy,875334036
648,43,M,engineer,215,0,Drama,884796689
768,29,M,administrator,756,0,Comedy,883835053
291,19,M,student,1277,1,Action,874834019
757,26,M,student,89,1,Film-Noir,888445279
739,35,M,technician,286,0,Romance,886825020
682,23,M,programmer,977,0,Action,888521090
724,31,M,executive,872,0,Romance,883757537
22,25,M,writer,290,1,Comedy,878886607
401,46,F,healthcare,302,0,Crime,891031464
557,30,F,writer,298,1,Sci-Fi,881095916
380,32,M,engineer,98,1,Thriller,885478698
83,40,M,other,862,1,Comedy,883868805
798,40,F,writer,480,0,Comedy,875303765
643,39,M,scientist,790,1,Comedy,891449249
537,36,M,engineer,523,0,Drama,886030682
218,37,M,administrator,186,0,Action,877488366
406,52,M,educator,182,1,Crime,879445734
417,27,F,other,452,0,Action,880952970
467,29,M,engineer,269,1,Comedy,879532145
682,23,M,programmer,100,0,Thriller,888517011
611,46,M,librarian,887,0,Drama,891636125
561,23,M,engineer,168,1,Comedy,885807261
591,57,F,librarian,792,1,Comedy,891031383
741,25,M,writer,785,0,Romance,891457371
548,51,M,writer,925,0,Thriller,891415709
16,21,M,entertainment,172,1,Adventure,877724726
214,26,F,librarian,496,1,Drama,891544545
543,33,M,scientist,134,1,Drama,874862967
543,33,M,scientist,16,0,Romance,875655073
746,25,M,engineer,232,0,Comedy,885075304
707,56,F,librarian,723,0,Drama,886286954
577,36,F,student,77,0,Drama,880475561
727,25,M,student,1088,0,Action,883709884
797,44,F,other,307,0,Horror,879439190
372,25,F,student,299,1,Film-Noir,876869147
146,45,M,artist,315,1,Drama,891458193
109,29,M,other,748,0,Thriller,880562908
801,22,M,writer,890,0,Adventure,890333150
459,22,M,student,249,0,Comedy,879562860
425,19,M,student,520,0,Adventure,890347085
385,36,M,writer,53,0,Thriller,879446110
790,27,M,technician,123,0,Comedy,884461413
551,25,M,programmer,66,0,Romance,892783281
432,22,M,entertainment,628,1,Crime,889416398
704,51,F,librarian,735,1,Drama,891397305
805,27,F,other,321,0,Comedy,881705292
313,41,M,marketing,465,0,Adventure,891030096
506,46,M,programmer,582,0,Romance,874873423
748,28,M,administrator,258,1,Sci-Fi,879454081
709,21,M,other,27,0,Action,879848590
459,22,M,student,815,1,Drama,879563102
663,26,M,other,31,1,War,889493628
749,33,M,other,69,1,Romance,878847576
405,22,F,healthcare,43,0,Thriller,885546680
145,31,M,entertainment,176,1,Sci-Fi,875271838
561,23,M,engineer,955,0,Romance,885808738
37,23,M,student,827,0,Adventure,880915607
435,24,M,engineer,399,0,Comedy,884133253
305,23,M,programmer,285,1,Drama,886322930
780,49,M,programmer,208,0,Horror,891364125
640,20,M,student,231,1,Action,874778424
450,35,F,educator,693,0,Drama,887139232
416,20,F,student,295,1,Thriller,893213405
496,21,F,student,1229,0,Drama,876071097
782,21,F,artist,294,0,Comedy,891498381
45,29,M,programmer,282,1,Drama,881008636
474,51,M,executive,302,1,Crime,887914615
326,41,M,administrator,385,0,Romance,879876882
712,22,F,student,73,1,Comedy,874730293
796,32,F,writer,932,1,Children,893219254
210,39,M,engineer,792,0,Comedy,887730532
655,50,F,healthcare,265,0,Action,887477314
435,24,M,engineer,573,0,Thriller,884132515
653,31,M,executive,722,0,Comedy,880152800
472,24,M,student,210,1,Action,875981664
748,28,M,administrator,135,1,Drama,879454998
372,25,F,student,595,1,Thriller,876869878
698,28,F,programmer,489,0,Thriller,886367849
579,32,M,educator,748,0,Thriller,880951569
776,30,M,librarian,127,1,Crime,891628731
642,18,F,student,864,0,Comedy,885605987
796,32,F,writer,496,1,Drama,892662223
367,17,M,student,413,1,Horror,876689879
499,42,M,programmer,313,1,Action,885597821
198,21,F,student,531,1,Drama,884207525
578,31,M,administrator,1098,0,Comedy,890939753
325,48,M,technician,529,1,Drama,891478528
736,48,F,writer,248,1,Comedy,878709365
207,39,M,marketing,302,1,Crime,891759118
747,19,M,other,952,0,Comedy,888733630
393,19,M,student,385,1,Romance,887746207
749,33,M,other,477,0,Children,878848405
782,21,F,artist,310,1,Drama,891497963
475,30,M,programmer,50,1,Sci-Fi,891627857
809,50,F,marketing,678,0,Thriller,891037172
522,36,M,engineer,23,1,Drama,876961248
608,22,M,other,549,1,Romance,880405824
806,27,M,marketing,705,1,Romance,882387595
489,55,M,other,892,0,Children,891449532
659,31,M,educator,739,1,Comedy,891387022
535,45,F,educator,654,1,Mystery,879617856
668,29,F,writer,323,1,Thriller,881591198
543,33,M,scientist,102,1,Children,874863155
452,35,M,administrator,1383,0,Children,886149828
804,39,M,educator,85,1,Comedy,879445190
59,49,M,educator,792,1,Comedy,888206362
749,33,M,other,194,1,Crime,878847541
681,44,F,marketing,304,0,Children,885409742
537,36,M,engineer,435,0,Western,886031933
561,23,M,engineer,367,0,Comedy,885809583
605,33,M,engineer,597,0,Thriller,879427755
125,30,M,lawyer,72,1,Fantasy,892838322
514,27,M,programmer,462,1,Drama,875310992
234,60,M,retired,30,1,Drama,892335951
805,27,F,other,595,0,Thriller,881695951
711,22,F,student,111,0,Comedy,876185574
608,22,M,other,1039,1,Drama,880406552
396,57,M,engineer,471,1,Drama,884646263
697,25,M,other,336,0,Thriller,882621523
301,24,M,student,431,1,Adventure,882078008
399,25,M,other,15,1,Drama,882340828
405,22,F,healthcare,71,0,Animation,885548836
743,31,M,programmer,311,1,Drama,881277551
658,33,M,programmer,178,1,Drama,875148195
796,32,F,writer,765,0,Romance,893047691
756,30,F,none,100,1,Thriller,874831383
711,22,F,student,735,1,Drama,886030557
569,34,M,educator,1284,0,Mystery,879795512
569,34,M,educator,756,0,Comedy,879794660
189,32,M,artist,4,1,Comedy,893265741
656,48,M,educator,269,0,Comedy,892318343
92,32,M,entertainment,1090,0,Thriller,875907079
342,25,F,other,381,1,Comedy,875320312
536,38,M,engineer,408,1,Comedy,882318561
690,35,M,salesman,159,0,Mystery,881180005
232,45,M,scientist,69,0,Romance,888549376
82,50,M,programmer,286,1,Romance,876311004
760,35,F,other,604,1,Comedy,875668219
807,41,F,healthcare,385,1,Romance,892530349
609,13,F,student,475,0,Drama,886896281
782,21,F,artist,308,1,Drama,891498030
707,56,F,librarian,582,1,Romance,886286433
290,40,M,engineer,323,0,Thriller,880473346
540,28,M,engineer,508,1,Drama,882156983
489,55,M,other,1280,0,Crime,891447653
707,56,F,librarian,1530,0,Drama,886288356
327,22,M,student,338,0,Comedy,887743815
440,30,M,other,1265,1,Drama,891548567
133,53,M,engineer,343,0,Sci-Fi,890589188
312,48,M,other,10,1,Drama,891699455
254,44,M,educator,29,0,Action,886474847
184,37,M,librarian,496,1,Drama,889908539
579,32,M,educator,245,0,Action,880951595
754,59,F,librarian,255,0,Romance,879451585
809,50,F,marketing,289,0,Drama,891037020
138,46,M,doctor,45,1,Comedy,879024232
133,53,M,engineer,269,1,Comedy,890588766
363,20,M,student,449,0,Action,891498863
804,39,M,educator,49,0,Comedy,879447476
561,23,M,engineer,276,1,Drama,885807713
561,23,M,engineer,203,1,Western,885807261
479,30,M,educator,180,1,War,879460819
378,35,M,student,106,0,Thriller,880334241
718,42,M,technician,274,0,Comedy,883349363
778,34,M,student,265,1,Action,890726003
524,56,M,educator,496,0,Drama,884637314
711,22,F,student,10,1,Drama,876185943
650,42,M,engineer,654,0,Mystery,891369890
124,34,M,student,7,1,Sci-Fi,890287645
644,51,M,retired,237,1,Romance,889076775
745,42,M,writer,286,0,Romance,880123905
330,35,F,educator,185,1,Horror,876546236
586,20,M,student,127,1,Crime,884057313
355,25,M,student,288,1,Horror,879485523
201,27,M,writer,396,0,Crime,884114682
152,33,F,educator,778,0,Drama,882476683
100,36,M,executive,272,1,Drama,891375629
551,25,M,programmer,732,1,Comedy,892783711
788,51,M,administrator,708,0,Drama,880869908
325,48,M,technician,105,0,Comedy,891480175
7,57,M,administrator,145,0,Sci-Fi,891354530
479,30,M,educator,1142,1,Documentary,879459939
104,27,M,student,50,1,Sci-Fi,888465972
365,29,M,lawyer,846,0,Drama,891304152
632,18,M,student,588,0,Children,879457217
748,28,M,administrator,514,1,Romance,879454749
523,50,F,administrator,210,1,Action,883702209
291,19,M,student,21,0,Action,874834389
525,27,F,administrator,1315,1,Romance,881086393
551,25,M,programmer,73,0,Comedy,892784130
533,43,M,librarian,871,0,Comedy,879192730
276,21,M,student,881,0,Action,885537717
661,28,M,programmer,173,1,Romance,876014469
558,56,F,writer,1068,0,Drama,879435896
463,48,F,healthcare,870,0,Romance,877385615
727,25,M,student,282,1,Drama,883709157
516,53,F,librarian,660,1,Drama,891290593
525,27,F,administrator,405,1,Mystery,881086693
447,30,M,administrator,98,1,Thriller,878855873
604,39,M,educator,558,1,Fantasy,883668175
556,35,F,educator,187,1,Drama,882136396
804,39,M,educator,192,1,Drama,879441752
795,30,M,programmer,4,1,Comedy,881253238
622,25,M,programmer,156,1,Crime,882592143
206,14,F,student,360,0,Documentary,888180081
733,44,F,other,1658,0,Drama,879535780
484,27,M,student,7,1,Sci-Fi,881449706
677,20,M,other,1240,1,Sci-Fi,889399671
532,20,M,student,318,1,Drama,893119439
95,31,M,administrator,177,0,Western,879196408
389,44,F,writer,674,0,Horror,880088900
671,21,M,programmer,5,0,Drama,883949781
711,22,F,student,286,1,Romance,876185488
627,24,M,engineer,96,0,Sci-Fi,879531196
379,44,M,programmer,173,1,Romance,880525259
535,45,F,educator,721,0,Comedy,879618464
815,32,M,other,196,1,Drama,878694526
159,23,F,student,988,0,Romance,880485529
666,44,M,administrator,197,1,Romance,880568129
785,32,M,engineer,22,1,Drama,879438957
709,21,M,other,939,1,Drama,879847082
360,51,M,other,210,1,Action,880356166
671,21,M,programmer,4,1,Comedy,884035939
468,28,M,engineer,100,1,Thriller,875279269
493,22,M,engineer,300,1,Action,884129725
321,49,F,educator,611,1,Film-Noir,879439832
144,53,M,programmer,54,0,Thriller,888105473
307,25,M,student,172,1,Adventure,879283786
727,25,M,student,1218,1,Comedy,883712068
276,21,M,student,479,1,Mystery,874836703
659,31,M,educator,664,1,Drama,891386380
272,33,M,scientist,651,1,Drama,879454797
804,39,M,educator,550,1,Thriller,879445739
650,42,M,engineer,416,0,Drama,891387312
634,39,M,engineer,1009,0,Drama,875729794
711,22,F,student,248,1,Comedy,886030732
537,36,M,engineer,346,0,Drama,886028544
593,31,F,educator,966,1,Romance,886193788
650,42,M,engineer,715,0,Drama,891383206
527,33,M,librarian,70,1,Romance,879455873
496,21,F,student,10,1,Drama,876064845
7,57,M,administrator,601,1,War,891353744
763,27,M,scientist,22,1,Drama,878921853
51,28,M,educator,134,0,Drama,883498844
653,31,M,executive,381,0,Comedy,880606620
354,29,F,librarian,238,1,Comedy,891217394
655,50,F,healthcare,207,0,Action,888893279
617,27,F,writer,219,1,Horror,883789536
763,27,M,scientist,275,1,Drama,878915958
712,22,F,student,402,1,Thriller,874729935
509,23,M,administrator,345,0,Comedy,883590115
293,24,M,writer,589,1,Western,888906677
87,47,M,administrator,1185,1,War,879876885
295,31,M,educator,89,1,Film-Noir,879519555
606,28,M,programmer,99,1,Musical,880923799
90,60,M,educator,8,1,Drama,891383424
508,27,M,marketing,98,0,Thriller,883767140
450,35,F,educator,431,1,Adventure,882473914
642,18,F,student,90,1,Thriller,885606024
617,27,F,writer,201,0,Action,883789465
648,43,M,engineer,202,1,Comedy,884881524
298,44,M,executive,265,1,Action,884127720
